ABANICO,[1, 0, 1]
CRUZABA,[1, 0, 0]
CRUZADO,[1, 2, 0]
CRÉDITO,[0, 0, 1]
CRÉDULO,[0, 1, 0]
CRÍTICA,[0, 0, 4]
CRÍTICO,[0, 0, 1]
CRÓNICA,[0, 1, 0]
CUADRAS,[1, 0, 0]
CUADROS,[0, 2, 1]
CUANTAS,[3, 4, 5]
CUANTOS,[8, 16, 8]
CUANTÍA,[0, 0, 1]
CUARTEL,[0, 2, 0]
CUARTOS,[0, 1, 1]
CUBRÍAN,[1, 1, 0]
CUELLOS,[1, 0, 1]
CUENTAS,[3, 3, 1]
CUENTES,[0, 0, 3]
CUENTOS,[2, 1, 27]
CUERDAS,[3, 0, 1]
CUERNOS,[0, 0, 1]
CUERPOS,[2, 5, 0]
CUERVOS,[1, 0, 0]
CUESTAN,[1, 0, 0]
CUIDABA,[0, 3, 0]
CUIDADO,[6, 3, 9]
CULEBRA,[0, 0, 4]
CULTIVO,[1, 0, 0]
CULTIVÉ,[0, 0, 1]
CULTURA,[0, 1, 2]
CUMPLAN,[0, 0, 1]
CUMPLES,[0, 0, 4]
CUMPLID,[0, 2, 0]
CUMPLIR,[2, 16, 5]
CUMPLÍA,[1, 0, 0]
CURARLA,[0, 0, 2]
CURARSE,[0, 1, 0]
CURARÁS,[0, 0, 1]
CURIOSA,[1, 0, 0]
CURIOSO,[0, 2, 1]
CURVADA,[1, 0, 0]
CUÁNTAS,[3, 0, 0]
CUÁNTOS,[3, 1, 1]
CUÑADOS,[0, 0, 1]
CÁLLATE,[0, 1, 0]
CÁMARAS,[0, 1, 0]
CÁNTARO,[0, 0, 1]
CÁUCASO,[0, 0, 4]
CÉLEBRE,[1, 8, 1]
CÉNTIMO,[1, 0, 0]
CÍRCULO,[2, 0, 2]
CÍVICAS,[0, 1, 0]
CÓMICOS,[0, 1, 0]
CÓRDOBA,[0, 2, 0]
CÓRDOVA,[0, 10, 0]
CÓRTALA,[0, 0, 1]
CÓRTALE,[0, 0, 2]
DAMASCO,[0, 0, 5]
DAÑINOS,[0, 1, 0]
DEBEMOS,[0, 3, 5]
DEBERES,[1, 8, 3]
DEBERSE,[1, 0, 0]
DEBIERA,[0, 1, 0]
DECAÍDA,[0, 1, 0]
DECAÍDO,[1, 0, 0]
DECENTE,[2, 0, 0]
DECIDIR,[0, 2, 0]
DECIDIÓ,[0, 6, 1]
DECIDME,[0, 1, 1]
DECIDÍA,[1, 0, 0]
DECIRLA,[1, 0, 0]
DECIRLE,[3, 5, 2]
DECIRLO,[0, 1, 0]
DECIRME,[0, 3, 1]
DECIROS,[0, 0, 1]
DECIRSE,[1, 1, 1]
DECIRTE,[0, 0, 2]
DECLARO,[1, 0, 0]
DECLARÉ,[0, 1, 1]
DECLARÓ,[0, 1, 0]
DECRETA,[0, 0, 1]
DEDICAR,[0, 1, 0]
DEDILLO,[0, 1, 0]
DEFECTO,[0, 7, 0]
DEFENSA,[3, 12, 1]
DEFINIÓ,[0, 1, 0]
DEFORME,[0, 0, 1]
DEGOLLÓ,[0, 1, 0]
DEJABAN,[2, 3, 0]
DEJADLE,[0, 0, 1]
DEJADME,[1, 0, 1]
DEJAMOS,[0, 1, 2]
DEJANDO,[2, 11, 3]
DEJARAS,[0, 0, 1]
DEJARLO,[0, 2, 0]
DEJARME,[0, 2, 0]
DEJARON,[1, 0, 3]
DEJARSE,[4, 2, 0]
DEJARÁS,[0, 0, 1]
DEJARÍA,[0, 0, 1]
DEJASEN,[1, 0, 0]
DEJASTE,[0, 0, 2]
DEJEMOS,[0, 1, 2]
DELANTE,[4, 6, 17]
DELATEN,[0, 1, 0]
DELEITA,[0, 0, 1]
DELGADA,[3, 0, 0]
DELICIA,[0, 2, 4]
DELIRAR,[0, 1, 0]
DELIRIO,[1, 4, 0]
DELITOS,[0, 2, 0]
DEMANDA,[0, 1, 2]
DEMONIO,[5, 2, 0]
DEPENDE,[0, 1, 2]
DERECHA,[0, 1, 5]
DERECHO,[5, 8, 5]
DERRAMA,[0, 2, 0]
DERRAMÉ,[0, 0, 1]
DERRAMÓ,[0, 0, 2]
DERRIBÉ,[0, 0, 1]
DERRIBÓ,[1, 0, 2]
DERROTA,[0, 1, 2]
DESCOCO,[0, 1, 0]
DESEABA,[4, 7, 5]
DESEADA,[0, 1, 0]
DESEADO,[0, 1, 0]
DESEOSA,[0, 1, 0]
DESEOSO,[0, 2, 0]
DESFILE,[0, 2, 1]
DESHACE,[1, 0, 0]
DESIGNA,[0, 1, 2]
DESISTA,[0, 1, 0]
DESLIZÓ,[1, 0, 0]
DESMAYO,[2, 0, 2]
DESMAYÉ,[0, 0, 2]
DESMAYÓ,[0, 0, 3]
DESNUDA,[0, 0, 11]
DESNUDO,[1, 2, 1]
DESNUDÉ,[0, 0, 1]
DESNUDÓ,[0, 0, 7]
DESPEDÍ,[1, 0, 0]
DESPEGO,[0, 1, 0]
DESPEGÓ,[0, 1, 0]
DESPOJA,[0, 1, 0]
DESPOJO,[1, 0, 0]
DESPOJÓ,[0, 0, 2]
DESPUÉS,[38, 86, 220]
DESTINA,[0, 1, 0]
DESTINO,[1, 1, 27]
DESTINÓ,[0, 1, 0]
DESVIAR,[0, 0, 2]
DETALLE,[0, 3, 0]
DETENER,[1, 1, 0]
DETENÍA,[0, 1, 0]
DETESTO,[0, 0, 3]
DETIENE,[1, 0, 1]
DEVOLVÍ,[0, 0, 1]
DEVORAR,[1, 1, 1]
DEVOTAS,[0, 3, 0]
DEVOTOS,[0, 6, 0]
DIABLOS,[1, 3, 0]
DIARIAS,[0, 1, 0]
DICHOSA,[0, 0, 2]
DICHOSO,[0, 1, 1]
DICKENS,[0, 0, 1]
DIENTES,[2, 2, 5]
DIESTRA,[0, 4, 0]
DIFUNTA,[1, 1, 2]
DIFUNTO,[0, 1, 0]
DIFÍCIL,[1, 5, 2]
DIGAMOS,[0, 1, 0]
DIJERAN,[1, 0, 0]
DIJERON,[1, 0, 35]
DIJESEN,[1, 0, 0]
DIJIMOS,[0, 0, 4]
DILUVIO,[0, 3, 0]
DIMITIR,[1, 0, 0]
DINARES,[0, 0, 26]
DIRECTA,[0, 1, 4]
DIREMOS,[0, 1, 0]
DIRIGEN,[0, 1, 0]
DIRIGES,[0, 0, 1]
DIRIGIR,[0, 5, 2]
DIRIGIÓ,[1, 4, 13]
DIRIGÍA,[2, 6, 2]
DIRIJAS,[0, 0, 1]
DISIPAR,[0, 1, 0]
DISPARA,[0, 0, 1]
DISPARÉ,[0, 0, 1]
DISPARÓ,[2, 1, 0]
DISPONE,[0, 0, 2]
DISPUSE,[0, 0, 3]
DISPUSO,[0, 0, 14]
DISPUTA,[1, 0, 0]
DISTRAE,[0, 1, 0]
DIVERSO,[0, 1, 0]
DIVIDIR,[0, 0, 1]
DIVINAS,[0, 1, 0]
DIVISAS,[0, 0, 1]
DJANHAR,[0, 0, 1]
DJILIAD,[0, 0, 1]
DOBLABA,[0, 2, 0]
DOCENAS,[0, 1, 0]
DOLORES,[2, 2, 3]
DOMADOR,[1, 0, 0]
DOMINAR,[1, 3, 1]
DOMINEN,[0, 1, 0]
DOMINGO,[3, 0, 0]
DOMINIO,[0, 1, 2]
DORADAS,[1, 1, 0]
DORADOS,[0, 2, 0]
DORMIDA,[0, 0, 2]
DORMIDO,[3, 1, 4]
DORMIRÁ,[0, 1, 0]
DORMIRÉ,[1, 0, 0]
DORMÍAN,[3, 1, 0]
DUDANDO,[0, 2, 0]
DUENDES,[1, 0, 0]
DULZURA,[1, 2, 5]
DUQUESA,[0, 36, 0]
DURABAN,[1, 0, 0]
DURANTE,[5, 17, 46]
DURARAN,[0, 0, 1]
DURARÁN,[0, 0, 1]
DÁNDOLE,[1, 3, 1]
DÁNDOME,[1, 1, 3]
DÁNDOSE,[0, 2, 0]
DÁTILES,[0, 0, 3]
DÉBILES,[2, 1, 1]
DÉJALES,[0, 0, 1]
ECHABAN,[1, 1, 0]
ECHAMOS,[0, 0, 2]
ECHANDO,[4, 1, 2]
ECHARLA,[2, 0, 0]
ECHARLE,[0, 1, 1]
ECHARON,[0, 0, 8]
ECHARRI,[0, 5, 0]
ECHARSE,[1, 0, 2]
ECHARTE,[0, 0, 3]
EDICIÓN,[0, 1, 9]
EDUCADA,[1, 0, 0]
EDUQUEN,[0, 1, 0]
EFECTOS,[1, 1, 7]
EFUSIÓN,[1, 0, 1]
EGOÍSMO,[2, 1, 0]
EGOÍSTA,[2, 0, 0]
EJECUTÓ,[0, 0, 1]
EJEMPLO,[1, 1, 6]
EJERCER,[0, 3, 1]
EJERCÍA,[1, 0, 0]
ELEGIDO,[0, 0, 1]
ELEVADA,[0, 0, 2]
ELEVADO,[0, 0, 2]
ELEVÓSE,[0, 1, 0]
ELGENNI,[0, 0, 1]
ELOGIOS,[0, 2, 1]
EMBARGO,[6, 10, 9]
EMBATES,[0, 0, 1]
EMOCIÓN,[4, 3, 7]
EMPAQUE,[0, 2, 0]
EMPEZAD,[0, 0, 1]
EMPIECE,[0, 1, 0]
EMPIEZA,[0, 1, 5]
EMPLEAR,[0, 1, 0]
EMPLEOS,[0, 0, 2]
EMPRESA,[0, 6, 3]
EMPUJÓN,[1, 1, 0]
EMPUÑAR,[0, 1, 0]
ENAGUAS,[1, 0, 0]
ENAMORA,[0, 1, 0]
ENAMORO,[0, 0, 1]
ENAMORÓ,[0, 1, 0]
ENCANTE,[0, 0, 1]
ENCANTO,[1, 1, 0]
ENCANTÓ,[1, 0, 4]
ENCARGA,[0, 1, 1]
ENCARGO,[1, 4, 0]
ENCARGÓ,[0, 1, 1]
ENCERRÓ,[1, 1, 2]
ENCOGÍA,[1, 0, 0]
ENCUBRO,[0, 1, 0]
ENEMIGA,[0, 1, 0]
ENEMIGO,[8, 9, 10]
ENERGÍA,[1, 5, 0]
ENFERMA,[9, 1, 6]
ENFERMO,[5, 1, 3]
ENGAÑAR,[0, 1, 0]
ENGAÑAS,[1, 0, 0]
ENGAÑOS,[0, 2, 0]
ENOJADA,[0, 1, 0]
ENOJOSA,[0, 1, 0]
ENOJOSO,[0, 1, 0]
ENORMES,[6, 4, 4]
ENREDOS,[0, 1, 0]
ENRIQUE,[0, 2, 0]
ENSALMO,[0, 1, 0]
ENSARTÓ,[1, 0, 0]
ENSEÑAN,[0, 1, 0]
ENSEÑAR,[2, 0, 0]
ENSUCIÓ,[1, 0, 0]
ENSUEÑO,[1, 1, 0]
ENTENDÍ,[0, 0, 1]
ENTERAN,[0, 0, 1]
ENTERAS,[3, 1, 0]
ENTEROS,[3, 0, 0]
ENTERRÉ,[0, 0, 2]
ENTRABA,[4, 3, 0]
ENTRADA,[1, 8, 3]
ENTRADO,[4, 4, 7]
ENTRAÑA,[0, 0, 1]
ENTREGA,[0, 1, 0]
ENTREGO,[0, 0, 3]
ENTREGÓ,[1, 3, 6]
ENUMERÓ,[0, 0, 1]
ENVIABA,[3, 4, 0]
ENVIADO,[0, 4, 3]
ENVIARA,[0, 0, 1]
ENVIDIA,[2, 0, 3]
ENVIÉIS,[0, 1, 0]
ENVOLVÍ,[0, 0, 1]
EPOPEYA,[0, 1, 0]
EPÍLOGO,[0, 0, 1]
EQUIPOS,[0, 0, 1]
ERCILLA,[0, 1, 0]
ERGUIDA,[2, 1, 0]
ERIZABA,[1, 0, 0]
ERIZADA,[0, 1, 0]
ERNESTO,[0, 0, 1]
ERRANTE,[1, 0, 0]
ERRORES,[0, 2, 0]
ERUCTOS,[1, 0, 0]
ERÓTICA,[0, 0, 1]
ERÓTICO,[0, 0, 2]
ESBELTA,[5, 0, 1]
ESBELTO,[1, 0, 3]
ESCALÓN,[1, 0, 0]
ESCAMAS,[2, 0, 0]
ESCAPAN,[0, 1, 0]
ESCAPAR,[1, 3, 1]
ESCASAS,[0, 2, 0]
ESCASEZ,[0, 1, 0]
ESCASOS,[0, 0, 1]
ESCENAS,[1, 2, 6]
ESCLAVA,[0, 3, 16]
ESCLAVO,[1, 7, 11]
ESCOBAS,[3, 0, 0]
ESCOGEN,[0, 1, 0]
ESCOGER,[2, 0, 2]
ESCOGIÓ,[1, 1, 0]
ESCOJAS,[0, 0, 1]
ESCONDÍ,[0, 0, 2]
ESCRIBA,[0, 1, 1]
ESCRIBE,[0, 1, 1]
ESCRIBÍ,[0, 0, 2]
ESCRITA,[0, 1, 4]
ESCRITO,[0, 12, 18]
ESCUCHA,[0, 0, 1]
ESCUCHO,[0, 1, 13]
ESCUCHÓ,[2, 1, 3]
ESCUDOS,[0, 1, 0]
ESCUELA,[0, 4, 1]
ESCUETA,[1, 0, 0]
ESCUPEN,[1, 0, 0]
ESCUPIÓ,[0, 0, 1]
ESCUPÍA,[1, 0, 0]
ESENCIA,[0, 0, 1]
ESFERAS,[0, 1, 0]
ESPACIO,[6, 4, 3]
ESPADAS,[0, 4, 0]
ESPALDA,[5, 3, 4]
ESPANTO,[1, 3, 3]
ESPANTÓ,[0, 1, 0]
ESPARTO,[5, 1, 0]
ESPAÑOL,[1, 9, 2]
ESPECIE,[0, 4, 7]
ESPEJOS,[1, 0, 0]
ESPERAN,[0, 2, 1]
ESPERAR,[1, 5, 2]
ESPERAS,[0, 1, 0]
ESPESAS,[0, 1, 1]
ESPESOS,[1, 0, 0]
ESPIADO,[1, 1, 0]
ESPOSAS,[0, 1, 4]
ESPOSOS,[2, 0, 1]
ESPUMAS,[2, 0, 0]
ESQUIFE,[1, 0, 0]
ESQUILO,[0, 0, 1]
ESQUINA,[2, 1, 0]
ESQUIVA,[1, 1, 0]
ESTABAN,[16, 15, 17]
ESTABLO,[1, 0, 3]
ESTACAS,[1, 0, 1]
ESTADOS,[0, 1, 3]
ESTALLE,[0, 1, 0]
ESTALLÓ,[1, 1, 0]
ESTAMOS,[4, 4, 6]
ESTANDO,[4, 2, 2]
ESTARLE,[0, 1, 0]
ESTARÁN,[0, 1, 1]
ESTARÍA,[2, 4, 0]
ESTATUA,[0, 1, 2]
ESTEBAN,[1, 40, 0]
ESTIRÓN,[1, 0, 0]
ESTIVAL,[1, 0, 0]
ESTRADO,[0, 0, 1]
ESTRIBO,[3, 0, 0]
ESTROFA,[0, 0, 2]
ESTUDIA,[0, 1, 0]
ESTUDIO,[0, 0, 2]
ESTUDIÓ,[0, 1, 0]
ETERNAS,[0, 1, 1]
EUNUCOS,[0, 1, 1]
EUROPEA,[0, 0, 3]
EUROPEO,[0, 0, 1]
EVACUAR,[0, 0, 1]
EVITABA,[0, 1, 0]
EVITARÁ,[0, 1, 0]
EVITARÉ,[0, 0, 1]
EVOCABA,[0, 1, 0]
EXCEPTO,[0, 0, 1]
EXCESOS,[0, 2, 0]
EXCITAR,[0, 1, 0]
EXCLAMÉ,[0, 0, 4]
EXCLAMÓ,[0, 5, 38]
EXCUSAS,[1, 2, 0]
EXIGIRÁ,[0, 0, 1]
EXIGUAS,[0, 1, 0]
EXISTEN,[0, 2, 2]
EXISTIR,[0, 1, 0]
EXISTÍA,[0, 3, 1]
EXPANDE,[0, 0, 1]
EXPERTA,[0, 1, 0]
EXPERTO,[0, 1, 0]
EXPIRAR,[0, 1, 0]
EXPLICA,[0, 0, 3]
EXPLICÓ,[0, 0, 4]
EXPONEN,[1, 0, 0]
EXPONER,[0, 3, 1]
EXPONÍA,[0, 1, 0]
EXPRESO,[0, 1, 0]
EXPULSÓ,[0, 1, 0]
EXTENDÍ,[0, 0, 1]
EXTENSA,[0, 1, 0]
EXTRAJO,[0, 0, 1]
EXTRAÍA,[0, 1, 0]
EXTRAÑA,[4, 5, 3]
EXTRAÑE,[0, 1, 0]
EXTRAÑO,[3, 6, 2]
EXTREMO,[4, 20, 5]
EXÓTICA,[0, 0, 1]
EXÓTICO,[0, 0, 2]
FABRICO,[1, 0, 0]
FABRICÓ,[0, 0, 1]
FACETAS,[0, 0, 1]
FACHADA,[0, 4, 0]
FALANGE,[0, 1, 0]
FALTABA,[3, 2, 1]
FALTADO,[1, 0, 1]
FALTARÉ,[0, 1, 0]
FALTASE,[2, 0, 0]
FAMILIA,[29, 12, 4]
FAMOSAS,[0, 0, 1]
FANGOSA,[1, 0, 0]
FAROLES,[0, 0, 1]
FATIGAS,[1, 1, 3]
FAVORES,[0, 3, 4]
FEALDAD,[0, 0, 1]
FECUNDA,[1, 0, 0]
FECUNDO,[0, 0, 1]
FEDERAL,[0, 1, 0]
FELICES,[6, 3, 4]
FEMENIL,[1, 7, 0]
FEROCES,[1, 3, 0]
FIARNOS,[0, 0, 1]
FIEREZA,[1, 1, 0]
FIESTAS,[0, 1, 0]
FIGURAR,[0, 2, 0]
FIGURAS,[0, 3, 0]
FIHRIST,[0, 0, 1]
FIJABAN,[1, 0, 0]
FIJANDO,[1, 1, 0]
FIJARSE,[2, 3, 0]
FIJARÍA,[1, 0, 0]
FINGIRÁ,[0, 0, 1]
FIRMABA,[0, 1, 0]
FIRMEZA,[2, 2, 0]
FIRMICA,[3, 0, 0]
FLANCOS,[2, 0, 0]
FLAUTAS,[0, 0, 2]
FLECHAS,[0, 0, 5]
FLOREOS,[0, 1, 0]
FLORIDA,[3, 0, 0]
FLOTABA,[5, 0, 0]
FOGONES,[0, 1, 0]
FOGOSAS,[0, 1, 0]
FOGOSOS,[0, 1, 0]
FOLLAJE,[3, 0, 0]
FOLLETO,[0, 3, 0]
FONTANA,[0, 2, 0]
FORMABA,[1, 0, 1]
FORMADA,[0, 1, 0]
FORMADO,[1, 0, 1]
FORMÓSE,[0, 1, 0]
FORNIDA,[1, 0, 0]
FORRADO,[1, 0, 0]
FORRAJE,[0, 0, 2]
FORTUNA,[3, 16, 9]
FORZOSA,[0, 1, 0]
FRACASO,[0, 0, 1]
FRAGATA,[1, 0, 0]
FRAILES,[2, 6, 0]
FRANCIA,[0, 19, 2]
FRANCOS,[1, 1, 0]
FRANCÉS,[0, 4, 4]
FRANJAS,[1, 1, 0]
FRASCOS,[0, 0, 1]
FRAUDES,[0, 0, 1]
FREGADO,[1, 0, 0]
FRESCAS,[0, 1, 1]
FRESCOR,[0, 0, 2]
FRESCOS,[0, 1, 1]
FRIENDO,[0, 0, 1]
FRIERAN,[0, 0, 1]
FRUNCIR,[1, 0, 0]
FUENTES,[0, 1, 1]
FUERTES,[6, 3, 2]
FUERZAS,[9, 5, 7]
FUESEIS,[0, 0, 2]
FUGARSE,[1, 0, 0]
FULLERO,[0, 1, 0]
FUMANDO,[2, 0, 0]
FUNCIÓN,[0, 1, 0]
FUNESTA,[0, 0, 1]
FURIOSA,[0, 2, 0]
FURIOSO,[5, 1, 0]
FURORES,[0, 1, 0]
FURTIVA,[0, 1, 0]
FUSILAR,[1, 1, 0]
FUSILES,[1, 2, 0]
FUSTIGÓ,[0, 0, 1]
FUTUROS,[0, 1, 0]
FÁBRICA,[0, 1, 0]
FÁCILES,[0, 1, 1]
FÉRREAS,[1, 1, 0]
FÉRREOS,[0, 1, 0]
FÍNGETE,[0, 0, 1]
FÍSICAS,[0, 2, 0]
FÍSICOS,[0, 1, 0]
FÓRMULA,[0, 1, 1]
FÚNEBRE,[1, 1, 0]
GABELAS,[0, 1, 0]
GACELAS,[0, 0, 1]
GAFARRÓ,[2, 0, 0]
GALANES,[1, 0, 0]
GALANTE,[0, 3, 0]
GALIANO,[0, 1, 0]
GALLAND,[0, 0, 8]
GALLINA,[2, 0, 0]
GALLITO,[1, 0, 0]
GALOPAR,[0, 0, 4]
GANADOS,[0, 0, 2]
GANANDO,[0, 1, 0]
GANARON,[0, 1, 0]
GANARSE,[3, 0, 1]
GANARTE,[0, 0, 1]
GANARÍA,[0, 1, 0]
GANGOSA,[0, 3, 0]
GANOSOS,[0, 1, 0]
GASTABA,[2, 0, 0]
GASTADO,[0, 0, 1]
GATILLO,[2, 0, 0]
GATITOS,[1, 0, 0]
GEMELAS,[0, 0, 1]
GEMIDOS,[3, 1, 0]
GEMIRÍA,[0, 0, 2]
GENERAL,[0, 11, 3]
GENTILE,[1, 0, 0]
GENUINA,[0, 1, 0]
GIGANTE,[3, 4, 2]
GIRANDO,[1, 0, 0]
GLORIAM,[0, 1, 0]
GLORIAS,[0, 1, 0]
GOBERNÉ,[0, 0, 1]
GOBERNÓ,[0, 0, 1]
GOLPEAR,[0, 1, 1]
GORRIÓN,[1, 0, 0]
GOTEABA,[0, 0, 1]
GOZABAN,[1, 1, 0]
GOZANDO,[0, 0, 1]
GOZARLA,[0, 0, 1]
GRABADA,[0, 0, 1]
GRABADO,[0, 0, 1]
GRACIAS,[8, 11, 30]
GRACIÁN,[0, 0, 1]
GRANADA,[0, 1, 4]
GRANADO,[0, 0, 1]
GRANDES,[3, 32, 19]
GRANUJA,[3, 0, 0]
GRIEGOS,[0, 0, 4]
GRIETAS,[2, 0, 0]
GRILLOS,[1, 0, 0]
GRITABA,[5, 0, 1]
GROSERA,[0, 1, 0]
GRUESAS,[0, 1, 1]
GRUESOS,[2, 2, 0]
GRUMETE,[2, 0, 0]
GRUÑIDO,[0, 0, 1]
GRUÑÍAN,[1, 0, 0]
GRÁFICA,[0, 0, 1]
GUARDAN,[0, 3, 0]
GUARDAR,[3, 2, 2]
GUARDAS,[0, 0, 1]
GUARDEN,[0, 1, 0]
GUARDEY,[0, 1, 0]
GUARDIA,[9, 42, 0]
GUERRAS,[0, 1, 0]
GUIABAN,[1, 0, 0]
GUIADOS,[0, 1, 0]
GUIARON,[0, 0, 1]
GUIARSE,[0, 1, 0]
GUIARTE,[0, 1, 0]
GUILLEM,[0, 0, 1]
GUISADO,[0, 0, 1]
GUIÑABA,[1, 0, 1]
GUSTABA,[0, 1, 0]
GUSTADO,[0, 0, 1]
GUSTOSO,[0, 1, 1]
GUÍSALA,[0, 0, 1]
GÉNEROS,[0, 0, 4]
GÓNGORA,[0, 0, 1]
HABERLA,[0, 2, 1]
HABERLE,[0, 0, 3]
HABERLO,[0, 1, 0]
HABERME,[0, 2, 2]
HABEROS,[0, 0, 1]
HABERSE,[0, 4, 7]
HABERTE,[0, 0, 1]
HABICHT,[0, 0, 1]
HABITAN,[0, 0, 1]
HABITAR,[0, 1, 0]
HABLABA,[13, 11, 2]
HABLADO,[2, 5, 2]
HABLARA,[0, 1, 0]
HABLARÁ,[0, 1, 1]
HABLARÉ,[0, 1, 2]
HABLASE,[1, 0, 0]
HABLÁIS,[0, 0, 1]
HABLÉIS,[0, 0, 2]
HABRÁSE,[0, 1, 0]
HABRÍAN,[3, 0, 1]
HABÍALE,[0, 1, 0]
HABÍASE,[1, 1, 0]
HACEDOR,[0, 1, 0]
HACEMOS,[1, 1, 0]
HACERLA,[2, 2, 3]
HACERLE,[2, 5, 0]
HACERLO,[1, 1, 3]
HACERME,[2, 8, 0]
HACERSE,[3, 6, 0]
HACERTE,[0, 1, 5]
HACÍALE,[1, 0, 0]
HACÍAME,[1, 0, 1]
HACÍASE,[0, 1, 0]
HAGAMOS,[0, 1, 1]
HALAGAR,[0, 5, 0]
HALAGOS,[0, 1, 0]
HALLABA,[1, 1, 8]
HARAPOS,[0, 0, 1]
HAREMOS,[0, 1, 0]
HARTURA,[1, 0, 0]
HAYAMOS,[0, 1, 0]
HAZAÑAS,[2, 4, 1]
HELADOS,[0, 1, 0]
HERALDO,[1, 0, 0]
HEREJES,[0, 2, 0]
HERIDAS,[0, 9, 0]
HERIDOS,[1, 0, 0]
HERIRLA,[0, 0, 1]
HERIRÍA,[0, 1, 0]
HERMANA,[0, 1, 49]
HERMANO,[7, 44, 41]
HERMANT,[0, 0, 1]
HERMOSA,[21, 29, 13]
HERMOSO,[2, 13, 13]
HEROICA,[0, 0, 1]
HEROICO,[0, 4, 1]
HERVÍAN,[1, 0, 0]
HESIODO,[0, 0, 1]
HICIERA,[2, 2, 0]
HICIESE,[1, 2, 0]
HICIMOS,[0, 2, 2]
HICISTE,[0, 0, 2]
HIERBAS,[1, 2, 0]
HIERROS,[1, 0, 2]
HIGUERA,[2, 0, 0]
HILILLO,[1, 0, 0]
HINOJOS,[0, 0, 2]
HIRSUTO,[0, 1, 0]
HOGARES,[0, 1, 0]
HOGUERA,[0, 2, 2]
HOJEABA,[1, 0, 0]
HOMBRES,[41, 34, 28]
HOMBROS,[7, 4, 10]
HOMBRÓN,[1, 1, 0]
HONORES,[0, 6, 0]
HONRABA,[0, 2, 0]
HONRADA,[1, 1, 0]
HONRADO,[1, 5, 3]
HONROSA,[0, 0, 1]
HONROSO,[1, 1, 0]
HORACIO,[0, 0, 1]
HOYUELO,[0, 1, 0]
HUBIERA,[7, 19, 5]
HUBIESE,[7, 1, 4]
HUBIMOS,[0, 0, 3]
HUELLAS,[0, 2, 5]
HUERTOS,[2, 0, 1]
HUMANAS,[0, 1, 2]
HUMANOS,[0, 1, 7]
HUMEDAD,[2, 0, 0]
HUMILDE,[2, 11, 6]
HUMILLO,[1, 0, 0]
HUNDIDO,[1, 0, 1]
HUNDÍAN,[1, 0, 1]
HURACÁN,[2, 0, 0]
HURAÑOS,[0, 1, 0]
HUSSEIN,[0, 0, 1]
HUTARED,[0, 0, 2]
HUYENDO,[1, 3, 2]
HUYERON,[0, 1, 0]
HUÉSPED,[1, 0, 1]
HUÍAMOS,[0, 0, 1]
HÁBITOS,[0, 3, 0]
HÁBLALE,[0, 1, 0]
HÁBLAME,[0, 1, 2]
HÚMEDAS,[0, 0, 2]
IDEALES,[0, 1, 0]
IDIOMAS,[0, 0, 1]
IDIOTEZ,[0, 1, 0]
IGLESIA,[2, 9, 0]
IGNACIO,[0, 5, 0]
IGNORAS,[0, 0, 3]
IGUALES,[3, 3, 4]
ILUMINA,[0, 0, 1]
ILUMINÓ,[0, 0, 1]
ILUSIÓN,[1, 2, 0]
ILUSTRE,[0, 4, 3]
IMBÉCIL,[0, 5, 0]
IMITABA,[0, 2, 0]
IMPEDIR,[0, 0, 1]
IMPEDÍA,[1, 0, 1]
IMPERIO,[0, 5, 1]
IMPLORA,[0, 0, 1]
IMPLORÉ,[0, 0, 2]
IMPLORÓ,[0, 0, 2]
IMPONER,[1, 0, 1]
IMPONÍA,[0, 1, 0]
IMPORTA,[3, 5, 0]
IMPORTE,[0, 2, 6]
IMPUDOR,[0, 1, 0]
IMPULSA,[0, 1, 0]
IMPULSO,[1, 0, 0]
IMPULSÓ,[1, 1, 1]
IMÍTAME,[0, 1, 0]
INCAPAZ,[1, 7, 0]
INCLINÉ,[0, 0, 1]
